campaign_id,lead_id,email_template,scheduled_time,sent_time,delivery_status,opened,replied,reply_time,follow_up_required
CAM00270,L00270,Database Modernization,02-03-2026 10:00,02-03-2026 10:01,Delivered,1,0,,0
CAM00271,L00271,Oracle Services,02-03-2026 15:00,02-03-2026 15:01,Delivered,0,0,,0
CAM00272,L00272,Database Modernization,02-03-2026 20:00,02-03-2026 20:07,Delivered,0,0,,0
CAM00273,L00273,Database Modernization,03-03-2026 01:00,03-03-2026 01:09,Delivered,0,0,,0
CAM00274,L00274,Data Engineering,03-03-2026 06:00,03-03-2026 06:03,Delivered,1,0,,0
CAM00275,L00275,Oracle Services,03-03-2026 11:00,03-03-2026 11:11,Delivered,1,1,05-03-2026 13:11,0
CAM00276,L00276,Oracle Services,03-03-2026 16:00,03-03-2026 16:05,Delivered,1,0,,0
CAM00277,L00277,Database Modernization,03-03-2026 21:00,03-03-2026 21:00,Delivered,0,0,,0
CAM00278,L00278,IT Consulting,04-03-2026 02:00,04-03-2026 02:08,Delivered,1,0,,0
CAM00279,L00279,Database Modernization,04-03-2026 07:00,04-03-2026 07:02,Delivered,1,0,,0
CAM00280,L00280,Database Modernization,04-03-2026 12:00,04-03-2026 12:00,Delivered,0,0,,0
CAM00281,L00281,Oracle Services,04-03-2026 17:00,04-03-2026 17:01,Bounced,0,0,,0
CAM00282,L00282,Database Modernization,04-03-2026 22:00,04-03-2026 22:04,Failed,0,0,,0
CAM00283,L00283,Database Modernization,05-03-2026 03:00,05-03-2026 03:07,Delivered,1,0,,0
CAM00284,L00284,Database Modernization,05-03-2026 08:00,05-03-2026 08:14,Delivered,0,0,,0
CAM00285,L00285,Database Modernization,05-03-2026 13:00,05-03-2026 13:03,Delivered,1,0,,0
CAM00286,L00286,Database Modernization,05-03-2026 18:00,05-03-2026 18:00,Delivered,1,0,,0
CAM00287,L00287,Data Engineering,05-03-2026 23:00,05-03-2026 23:02,Delivered,0,0,,0
CAM00288,L00288,Database Modernization,06-03-2026 04:00,06-03-2026 04:04,Delivered,0,0,,0
CAM00289,L00289,IT Consulting,06-03-2026 09:00,06-03-2026 09:03,Delivered,0,0,,0
CAM00290,L00290,Data Engineering,06-03-2026 14:00,06-03-2026 14:04,Delivered,1,0,,0
CAM00291,L00291,Data Engineering,06-03-2026 19:00,06-03-2026 19:14,Delivered,1,0,,0
CAM00292,L00292,Data Engineering,07-03-2026 00:00,07-03-2026 00:05,Delivered,0,0,,0
CAM00293,L00293,IT Consulting,07-03-2026 05:00,07-03-2026 05:09,Delivered,0,0,,0
CAM00294,L00294,Database Modernization,07-03-2026 10:00,07-03-2026 10:10,Delivered,1,0,,0
CAM00295,L00295,IT Consulting,07-03-2026 15:00,07-03-2026 15:01,Delivered,1,0,,0
CAM00296,L00296,Oracle Services,07-03-2026 20:00,07-03-2026 20:03,Delivered,0,0,,0
CAM00297,L00297,Oracle Services,08-03-2026 01:00,08-03-2026 01:06,Delivered,0,0,,0
CAM00298,L00298,IT Consulting,08-03-2026 06:00,08-03-2026 06:06,Delivered,1,0,,0
CAM00299,L00299,IT Consulting,08-03-2026 11:00,08-03-2026 11:00,Delivered,0,0,,0
CAM00300,L00300,Oracle Services,08-03-2026 16:00,08-03-2026 16:09,Delivered,0,0,,0
CAM00301,L00301,Data Engineering,08-03-2026 21:00,08-03-2026 21:04,Delivered,1,0,,0
CAM00302,L00302,Data Engineering,09-03-2026 02:00,09-03-2026 02:04,Delivered,0,0,,0
CAM00303,L00303,Oracle Services,09-03-2026 07:00,09-03-2026 07:09,Delivered,0,0,,0
CAM00304,L00304,Data Engineering,09-03-2026 12:00,09-03-2026 12:14,Delivered,0,0,,0
CAM00305,L00305,Data Engineering,09-03-2026 17:00,09-03-2026 17:12,Delivered,0,0,,0
CAM00306,L00306,Data Engineering,09-03-2026 22:00,09-03-2026 22:14,Delivered,0,0,,0
CAM00307,L00307,Data Engineering,10-03-2026 03:00,10-03-2026 03:06,Delivered,0,0,,0
CAM00308,L00308,IT Consulting,10-03-2026 08:00,10-03-2026 08:01,Delivered,1,0,,0
CAM00309,L00309,Oracle Services,10-03-2026 13:00,10-03-2026 13:03,Delivered,0,0,,0
CAM00310,L00310,Data Engineering,10-03-2026 18:00,10-03-2026 18:05,Delivered,1,0,,0
CAM00311,L00311,Database Modernization,10-03-2026 23:00,10-03-2026 23:04,Delivered,1,0,,0
CAM00312,L00312,IT Consulting,11-03-2026 04:00,11-03-2026 04:03,Delivered,0,0,,0
CAM00313,L00313,Database Modernization,11-03-2026 09:00,11-03-2026 09:02,Delivered,0,0,,0
CAM00314,L00314,IT Consulting,11-03-2026 14:00,11-03-2026 14:02,Delivered,0,0,,0
CAM00315,L00315,Data Engineering,11-03-2026 19:00,11-03-2026 19:09,Delivered,0,0,,0
CAM00316,L00316,Oracle Services,12-03-2026 00:00,12-03-2026 00:07,Bounced,0,0,,0
CAM00317,L00317,IT Consulting,12-03-2026 05:00,12-03-2026 05:00,Delivered,1,0,,0
CAM00318,L00318,Oracle Services,12-03-2026 10:00,12-03-2026 10:08,Delivered,0,0,,0
CAM00319,L00319,Database Modernization,12-03-2026 15:00,12-03-2026 15:12,Delivered,0,0,,0
CAM00320,L00320,Database Modernization,12-03-2026 20:00,12-03-2026 20:06,Delivered,1,0,,0
CAM00321,L00321,Data Engineering,13-03-2026 01:00,13-03-2026 01:04,Delivered,0,0,,0
CAM00322,L00322,Database Modernization,13-03-2026 06:00,13-03-2026 06:04,Delivered,0,0,,0
CAM00323,L00323,Data Engineering,13-03-2026 11:00,13-03-2026 11:05,Delivered,1,0,,0
CAM00324,L00324,Data Engineering,13-03-2026 16:00,13-03-2026 16:04,Delivered,0,0,,0
CAM00325,L00325,Oracle Services,13-03-2026 21:00,13-03-2026 21:13,Delivered,1,0,,0
CAM00326,L00326,Oracle Services,14-03-2026 02:00,14-03-2026 02:14,Delivered,1,0,,0
CAM00327,L00327,Database Modernization,14-03-2026 07:00,14-03-2026 07:05,Delivered,1,0,,0
CAM00328,L00328,Oracle Services,14-03-2026 12:00,14-03-2026 12:13,Delivered,1,1,18-03-2026 02:13,1
CAM00329,L00329,IT Consulting,14-03-2026 17:00,14-03-2026 17:12,Delivered,1,0,,0
CAM00330,L00330,Database Modernization,14-03-2026 22:00,14-03-2026 22:01,Delivered,0,0,,0
CAM00331,L00331,Database Modernization,15-03-2026 03:00,15-03-2026 03:07,Delivered,1,0,,0
CAM00332,L00332,Data Engineering,15-03-2026 08:00,15-03-2026 08:09,Delivered,0,0,,0
CAM00333,L00333,IT Consulting,15-03-2026 13:00,15-03-2026 13:06,Delivered,0,0,,0
CAM00334,L00334,Data Engineering,15-03-2026 18:00,15-03-2026 18:06,Delivered,1,0,,0
CAM00335,L00335,Data Engineering,15-03-2026 23:00,15-03-2026 23:07,Delivered,1,1,20-03-2026 01:07,1
CAM00336,L00336,IT Consulting,16-03-2026 04:00,16-03-2026 04:10,Delivered,0,0,,0
CAM00337,L00337,IT Consulting,16-03-2026 09:00,16-03-2026 09:04,Delivered,0,0,,0
CAM00338,L00338,Oracle Services,16-03-2026 14:00,16-03-2026 14:08,Delivered,0,0,,0
CAM00339,L00339,Oracle Services,16-03-2026 19:00,16-03-2026 19:03,Delivered,1,0,,0
CAM00340,L00340,Database Modernization,17-03-2026 00:00,17-03-2026 00:13,Delivered,0,0,,0
CAM00341,L00341,IT Consulting,17-03-2026 05:00,17-03-2026 05:01,Delivered,0,0,,0
CAM00342,L00342,IT Consulting,17-03-2026 10:00,17-03-2026 10:01,Delivered,0,0,,0
CAM00343,L00343,Data Engineering,17-03-2026 15:00,17-03-2026 15:00,Delivered,1,0,,0
CAM00344,L00344,Data Engineering,17-03-2026 20:00,17-03-2026 20:05,Delivered,0,0,,0
CAM00345,L00345,Oracle Services,18-03-2026 01:00,18-03-2026 01:09,Delivered,1,0,,0
CAM00346,L00346,Data Engineering,18-03-2026 06:00,18-03-2026 06:14,Delivered,0,0,,0
CAM00347,L00347,Oracle Services,18-03-2026 11:00,18-03-2026 11:06,Delivered,0,0,,0
CAM00348,L00348,Data Engineering,18-03-2026 16:00,18-03-2026 16:02,Delivered,0,0,,0
CAM00349,L00349,Oracle Services,18-03-2026 21:00,18-03-2026 21:05,Delivered,1,0,,0
CAM00350,L00350,Oracle Services,19-03-2026 02:00,19-03-2026 02:01,Delivered,0,0,,0
CAM00351,L00351,IT Consulting,19-03-2026 07:00,19-03-2026 07:07,Delivered,1,1,23-03-2026 21:07,0
CAM00352,L00352,IT Consulting,19-03-2026 12:00,19-03-2026 12:10,Delivered,0,0,,0
CAM00353,L00353,Data Engineering,19-03-2026 17:00,19-03-2026 17:00,Delivered,0,0,,0
CAM00354,L00354,Data Engineering,19-03-2026 22:00,19-03-2026 22:11,Delivered,0,0,,0
CAM00355,L00355,Oracle Services,20-03-2026 03:00,20-03-2026 03:03,Delivered,1,0,,0
CAM00356,L00356,Data Engineering,20-03-2026 08:00,20-03-2026 08:10,Delivered,0,0,,0
CAM00357,L00357,Data Engineering,20-03-2026 13:00,20-03-2026 13:12,Failed,0,0,,0
CAM00358,L00358,Data Engineering,20-03-2026 18:00,20-03-2026 18:11,Delivered,0,0,,0
CAM00359,L00359,Database Modernization,20-03-2026 23:00,20-03-2026 23:10,Delivered,0,0,,0
CAM00360,L00360,Database Modernization,21-03-2026 04:00,21-03-2026 04:10,Delivered,0,0,,0
CAM00361,L00361,IT Consulting,21-03-2026 09:00,21-03-2026 09:02,Delivered,0,0,,0
CAM00362,L00362,Database Modernization,21-03-2026 14:00,21-03-2026 14:02,Delivered,0,0,,0
CAM00363,L00363,IT Consulting,21-03-2026 19:00,21-03-2026 19:05,Delivered,1,0,,0
CAM00364,L00364,IT Consulting,22-03-2026 00:00,22-03-2026 00:09,Delivered,0,0,,0
CAM00365,L00365,IT Consulting,22-03-2026 05:00,22-03-2026 05:09,Delivered,1,0,,0
CAM00366,L00366,Data Engineering,22-03-2026 10:00,22-03-2026 10:11,Delivered,1,0,,0
CAM00367,L00367,Oracle Services,22-03-2026 15:00,22-03-2026 15:04,Delivered,0,0,,0
CAM00368,L00368,Oracle Services,22-03-2026 20:00,22-03-2026 20:12,Delivered,1,0,,0
CAM00369,L00369,Data Engineering,23-03-2026 01:00,23-03-2026 01:06,Delivered,0,0,,0
CAM00370,L00370,Database Modernization,23-03-2026 06:00,23-03-2026 06:03,Delivered,0,0,,0
CAM00371,L00371,Oracle Services,23-03-2026 11:00,23-03-2026 11:11,Delivered,1,0,,0
CAM00372,L00372,IT Consulting,23-03-2026 16:00,23-03-2026 16:01,Delivered,1,0,,0
CAM00373,L00373,IT Consulting,23-03-2026 21:00,23-03-2026 21:06,Delivered,1,0,,0
CAM00374,L00374,Database Modernization,24-03-2026 02:00,24-03-2026 02:11,Bounced,0,0,,0
CAM00375,L00375,Data Engineering,24-03-2026 07:00,24-03-2026 07:11,Delivered,0,0,,0
CAM00376,L00376,Database Modernization,24-03-2026 12:00,24-03-2026 12:03,Delivered,0,0,,0
CAM00377,L00377,Database Modernization,24-03-2026 17:00,24-03-2026 17:02,Failed,0,0,,0
CAM00378,L00378,Data Engineering,24-03-2026 22:00,24-03-2026 22:00,Delivered,1,0,,0
CAM00379,L00379,Database Modernization,25-03-2026 03:00,25-03-2026 03:01,Delivered,0,0,,0
CAM00380,L00380,IT Consulting,25-03-2026 08:00,25-03-2026 08:12,Delivered,1,0,,0
CAM00381,L00381,Oracle Services,25-03-2026 13:00,25-03-2026 13:11,Delivered,0,0,,0
CAM00382,L00382,Data Engineering,25-03-2026 18:00,25-03-2026 18:07,Delivered,0,0,,0
CAM00383,L00383,IT Consulting,25-03-2026 23:00,25-03-2026 23:08,Delivered,1,0,,0
CAM00384,L00384,IT Consulting,26-03-2026 04:00,26-03-2026 04:04,Delivered,0,0,,0
CAM00385,L00385,Oracle Services,26-03-2026 09:00,26-03-2026 09:02,Delivered,0,0,,0
CAM00386,L00386,Oracle Services,26-03-2026 14:00,26-03-2026 14:00,Delivered,1,0,,0
CAM00387,L00387,Data Engineering,26-03-2026 19:00,26-03-2026 19:10,Delivered,0,0,,0
CAM00388,L00388,IT Consulting,27-03-2026 00:00,27-03-2026 00:00,Delivered,0,0,,0
CAM00389,L00389,IT Consulting,27-03-2026 05:00,27-03-2026 05:01,Delivered,1,0,,0
CAM00390,L00390,IT Consulting,27-03-2026 10:00,27-03-2026 10:11,Delivered,1,0,,0
CAM00391,L00391,Oracle Services,27-03-2026 15:00,27-03-2026 15:08,Delivered,0,0,,0
CAM00392,L00392,Data Engineering,27-03-2026 20:00,27-03-2026 20:07,Delivered,0,0,,0
CAM00393,L00393,Data Engineering,28-03-2026 01:00,28-03-2026 01:03,Delivered,0,0,,0
CAM00394,L00394,Data Engineering,28-03-2026 06:00,28-03-2026 06:02,Delivered,0,0,,0
CAM00395,L00395,IT Consulting,28-03-2026 11:00,28-03-2026 11:06,Delivered,0,0,,0
CAM00396,L00396,Oracle Services,28-03-2026 16:00,28-03-2026 16:05,Delivered,1,0,,0
CAM00397,L00397,Database Modernization,28-03-2026 21:00,28-03-2026 21:08,Delivered,1,0,,0
CAM00398,L00398,Database Modernization,29-03-2026 02:00,29-03-2026 02:02,Delivered,1,0,,0
CAM00399,L00399,IT Consulting,29-03-2026 07:00,29-03-2026 07:03,Delivered,0,0,,0
CAM00400,L00400,Oracle Services,29-03-2026 12:00,29-03-2026 12:01,Delivered,0,0,,0
CAM00401,L00401,Database Modernization,29-03-2026 17:00,29-03-2026 17:06,Delivered,0,0,,0
CAM00402,L00402,Oracle Services,29-03-2026 22:00,29-03-2026 22:04,Delivered,1,0,,0
CAM00403,L00403,Oracle Services,30-03-2026 03:00,30-03-2026 03:03,Delivered,0,0,,0
CAM00404,L00404,IT Consulting,30-03-2026 08:00,30-03-2026 08:08,Delivered,0,0,,0
CAM00405,L00405,IT Consulting,30-03-2026 13:00,30-03-2026 13:07,Delivered,1,0,,0
CAM00406,L00406,Database Modernization,30-03-2026 18:00,30-03-2026 18:03,Delivered,1,0,,0
CAM00407,L00407,Data Engineering,30-03-2026 23:00,30-03-2026 23:10,Delivered,0,0,,0
CAM00408,L00408,Data Engineering,31-03-2026 04:00,31-03-2026 04:05,Delivered,0,0,,0
CAM00409,L00409,IT Consulting,31-03-2026 09:00,31-03-2026 09:05,Delivered,0,0,,0
CAM00410,L00410,Database Modernization,31-03-2026 14:00,31-03-2026 14:07,Delivered,1,0,,0
CAM00411,L00411,IT Consulting,31-03-2026 19:00,31-03-2026 19:02,Delivered,0,0,,0
CAM00412,L00412,Database Modernization,01-04-2026 00:00,01-04-2026 00:06,Delivered,1,1,04-04-2026 04:06,1
CAM00413,L00413,Data Engineering,01-04-2026 05:00,01-04-2026 05:08,Delivered,1,0,,0
CAM00414,L00414,Database Modernization,01-04-2026 10:00,01-04-2026 10:01,Bounced,0,0,,0
CAM00415,L00415,Data Engineering,01-04-2026 15:00,01-04-2026 15:08,Delivered,1,0,,0
CAM00416,L00416,Database Modernization,01-04-2026 20:00,01-04-2026 20:00,Delivered,0,0,,0
CAM00417,L00417,IT Consulting,02-04-2026 01:00,02-04-2026 01:09,Delivered,1,0,,0
CAM00418,L00418,Data Engineering,02-04-2026 06:00,02-04-2026 06:00,Delivered,1,0,,0
CAM00419,L00419,Database Modernization,02-04-2026 11:00,02-04-2026 11:02,Delivered,1,0,,0
CAM00420,L00420,IT Consulting,02-04-2026 16:00,02-04-2026 16:05,Bounced,0,0,,0
CAM00421,L00421,Data Engineering,02-04-2026 21:00,02-04-2026 21:09,Delivered,1,0,,0
CAM00422,L00422,Database Modernization,03-04-2026 02:00,03-04-2026 02:10,Delivered,1,1,07-04-2026 01:10,0
CAM00423,L00423,Oracle Services,03-04-2026 07:00,03-04-2026 07:07,Delivered,1,0,,0
CAM00424,L00424,IT Consulting,03-04-2026 12:00,03-04-2026 12:01,Delivered,1,0,,0
CAM00425,L00425,IT Consulting,03-04-2026 17:00,03-04-2026 17:05,Delivered,0,0,,0
CAM00426,L00426,Data Engineering,03-04-2026 22:00,03-04-2026 22:11,Delivered,0,0,,0
CAM00427,L00427,IT Consulting,04-04-2026 03:00,04-04-2026 03:01,Delivered,1,0,,0
CAM00428,L00428,Data Engineering,04-04-2026 08:00,04-04-2026 08:10,Delivered,0,0,,0
CAM00429,L00429,Oracle Services,04-04-2026 13:00,04-04-2026 13:05,Delivered,1,1,06-04-2026 14:05,1
CAM00430,L00430,Oracle Services,04-04-2026 18:00,04-04-2026 18:00,Delivered,0,0,,0
CAM00431,L00431,Oracle Services,04-04-2026 23:00,04-04-2026 23:10,Delivered,1,0,,0
CAM00432,L00432,Oracle Services,05-04-2026 04:00,05-04-2026 04:00,Delivered,0,0,,0
CAM00433,L00433,Data Engineering,05-04-2026 09:00,05-04-2026 09:05,Delivered,1,0,,0
CAM00434,L00434,IT Consulting,05-04-2026 14:00,05-04-2026 14:02,Delivered,0,0,,0
CAM00435,L00435,Oracle Services,05-04-2026 19:00,05-04-2026 19:08,Delivered,1,0,,0
CAM00436,L00436,Data Engineering,06-04-2026 00:00,06-04-2026 00:00,Delivered,0,0,,0
CAM00437,L00437,Oracle Services,06-04-2026 05:00,06-04-2026 05:01,Delivered,1,0,,0
CAM00438,L00438,Database Modernization,06-04-2026 10:00,06-04-2026 10:07,Delivered,0,0,,0
CAM00439,L00439,IT Consulting,06-04-2026 15:00,06-04-2026 15:14,Delivered,0,0,,0
CAM00440,L00440,IT Consulting,06-04-2026 20:00,06-04-2026 20:00,Delivered,1,0,,0
CAM00441,L00441,IT Consulting,07-04-2026 01:00,07-04-2026 01:06,Delivered,1,0,,0
CAM00442,L00442,Database Modernization,07-04-2026 06:00,07-04-2026 06:12,Bounced,0,0,,0
CAM00443,L00443,IT Consulting,07-04-2026 11:00,07-04-2026 11:04,Delivered,0,0,,0
CAM00444,L00444,IT Consulting,07-04-2026 16:00,07-04-2026 16:07,Delivered,0,0,,0
CAM00445,L00445,Database Modernization,07-04-2026 21:00,07-04-2026 21:12,Delivered,0,0,,0
CAM00446,L00446,Database Modernization,08-04-2026 02:00,08-04-2026 02:10,Delivered,1,1,11-04-2026 15:10,0
CAM00447,L00447,Oracle Services,08-04-2026 07:00,08-04-2026 07:04,Delivered,0,0,,0
CAM00448,L00448,IT Consulting,08-04-2026 12:00,08-04-2026 12:11,Delivered,1,0,,0
CAM00449,L00449,Oracle Services,08-04-2026 17:00,08-04-2026 17:10,Delivered,1,0,,0
CAM00450,L00450,Database Modernization,08-04-2026 22:00,08-04-2026 22:07,Delivered,1,0,,0
CAM00451,L00451,Database Modernization,09-04-2026 03:00,09-04-2026 03:06,Bounced,0,0,,0
CAM00452,L00452,Oracle Services,09-04-2026 08:00,09-04-2026 08:13,Delivered,0,0,,0
CAM00453,L00453,IT Consulting,09-04-2026 13:00,09-04-2026 13:13,Delivered,0,0,,0
CAM00454,L00454,Data Engineering,09-04-2026 18:00,09-04-2026 18:14,Delivered,1,1,09-04-2026 20:14,0
CAM00455,L00455,Oracle Services,09-04-2026 23:00,09-04-2026 23:10,Delivered,1,0,,0
CAM00456,L00456,Oracle Services,10-04-2026 04:00,10-04-2026 04:05,Delivered,0,0,,0
CAM00457,L00457,Oracle Services,10-04-2026 09:00,10-04-2026 09:01,Delivered,0,0,,0
CAM00458,L00458,IT Consulting,10-04-2026 14:00,10-04-2026 14:01,Delivered,1,1,14-04-2026 23:01,1
CAM00459,L00459,Database Modernization,10-04-2026 19:00,10-04-2026 19:14,Delivered,1,0,,0
CAM00460,L00460,Data Engineering,11-04-2026 00:00,11-04-2026 00:05,Bounced,0,0,,0
CAM00461,L00461,Oracle Services,11-04-2026 05:00,11-04-2026 05:01,Delivered,0,0,,0
CAM00462,L00462,Oracle Services,11-04-2026 10:00,11-04-2026 10:03,Delivered,0,0,,0
CAM00463,L00463,Data Engineering,11-04-2026 15:00,11-04-2026 15:00,Delivered,1,0,,0
CAM00464,L00464,Oracle Services,11-04-2026 20:00,11-04-2026 20:07,Delivered,0,0,,0
CAM00465,L00465,Data Engineering,12-04-2026 01:00,12-04-2026 01:08,Bounced,0,0,,0
CAM00466,L00466,IT Consulting,12-04-2026 06:00,12-04-2026 06:05,Delivered,0,0,,0
CAM00467,L00467,Database Modernization,12-04-2026 11:00,12-04-2026 11:11,Delivered,1,0,,0
CAM00468,L00468,Data Engineering,12-04-2026 16:00,12-04-2026 16:07,Delivered,1,0,,0
CAM00469,L00469,IT Consulting,12-04-2026 21:00,12-04-2026 21:14,Delivered,1,0,,0
CAM00470,L00470,IT Consulting,13-04-2026 02:00,13-04-2026 02:11,Delivered,1,0,,0
CAM00471,L00471,Oracle Services,13-04-2026 07:00,13-04-2026 07:01,Delivered,1,0,,0
CAM00472,L00472,Oracle Services,13-04-2026 12:00,13-04-2026 12:04,Delivered,0,0,,0
CAM00473,L00473,IT Consulting,13-04-2026 17:00,13-04-2026 17:11,Delivered,0,0,,0
CAM00474,L00474,IT Consulting,13-04-2026 22:00,13-04-2026 22:08,Delivered,0,0,,0
CAM00475,L00475,Database Modernization,14-04-2026 03:00,14-04-2026 03:11,Delivered,1,1,17-04-2026 15:11,1
CAM00476,L00476,Data Engineering,14-04-2026 08:00,14-04-2026 08:05,Bounced,0,0,,0
CAM00477,L00477,Data Engineering,14-04-2026 13:00,14-04-2026 13:00,Delivered,0,0,,0
CAM00478,L00478,Data Engineering,14-04-2026 18:00,14-04-2026 18:11,Delivered,1,0,,0
CAM00479,L00479,IT Consulting,14-04-2026 23:00,14-04-2026 23:11,Delivered,1,0,,0
CAM00480,L00480,Database Modernization,15-04-2026 04:00,15-04-2026 04:09,Delivered,0,0,,0
CAM00481,L00481,IT Consulting,15-04-2026 09:00,15-04-2026 09:06,Bounced,0,0,,0
CAM00482,L00482,Oracle Services,15-04-2026 14:00,15-04-2026 14:00,Delivered,1,0,,0
CAM00483,L00483,Oracle Services,15-04-2026 19:00,15-04-2026 19:10,Failed,0,0,,0
CAM00484,L00484,IT Consulting,16-04-2026 00:00,16-04-2026 00:09,Delivered,0,0,,0
CAM00485,L00485,Oracle Services,16-04-2026 05:00,16-04-2026 05:10,Delivered,1,0,,0
CAM00486,L00486,IT Consulting,16-04-2026 10:00,16-04-2026 10:02,Delivered,0,0,,0
CAM00487,L00487,Database Modernization,16-04-2026 15:00,16-04-2026 15:10,Delivered,1,0,,0
CAM00488,L00488,Database Modernization,16-04-2026 20:00,16-04-2026 20:10,Delivered,1,0,,0
CAM00489,L00489,Oracle Services,17-04-2026 01:00,17-04-2026 01:12,Bounced,0,0,,0
CAM00490,L00490,IT Consulting,17-04-2026 06:00,17-04-2026 06:08,Delivered,0,0,,0
CAM00491,L00491,Database Modernization,17-04-2026 11:00,17-04-2026 11:10,Delivered,1,1,19-04-2026 06:10,0
CAM00492,L00492,Oracle Services,17-04-2026 16:00,17-04-2026 16:06,Bounced,0,0,,0
CAM00493,L00493,Database Modernization,17-04-2026 21:00,17-04-2026 21:10,Delivered,0,0,,0
CAM00494,L00494,Oracle Services,18-04-2026 02:00,18-04-2026 02:10,Delivered,1,0,,0
CAM00495,L00495,IT Consulting,18-04-2026 07:00,18-04-2026 07:11,Delivered,0,0,,0
CAM00496,L00496,Oracle Services,18-04-2026 12:00,18-04-2026 12:12,Delivered,0,0,,0
CAM00497,L00497,Database Modernization,18-04-2026 17:00,18-04-2026 17:00,Delivered,1,1,21-04-2026 02:00,0
CAM00498,L00498,Database Modernization,18-04-2026 22:00,18-04-2026 22:11,Delivered,0,0,,0
CAM00499,L00499,Oracle Services,19-04-2026 03:00,19-04-2026 03:11,Bounced,0,0,,0
CAM00500,L00500,Oracle Services,19-04-2026 08:00,19-04-2026 08:08,Delivered,0,0,,0
CAM00501,L00501,Data Engineering,19-04-2026 13:00,19-04-2026 13:07,Delivered,1,0,,0
CAM00502,L00502,Database Modernization,19-04-2026 18:00,19-04-2026 18:10,Delivered,1,0,,0
CAM00503,L00503,Oracle Services,19-04-2026 23:00,19-04-2026 23:06,Delivered,1,0,,0
CAM00504,L00504,Oracle Services,20-04-2026 04:00,20-04-2026 04:06,Delivered,0,0,,0
CAM00505,L00505,IT Consulting,20-04-2026 09:00,20-04-2026 09:12,Delivered,0,0,,0
CAM00506,L00506,Data Engineering,20-04-2026 14:00,20-04-2026 14:11,Delivered,0,0,,0
CAM00507,L00507,Data Engineering,20-04-2026 19:00,20-04-2026 19:03,Delivered,0,0,,0
CAM00508,L00508,IT Consulting,21-04-2026 00:00,21-04-2026 00:12,Delivered,1,1,21-04-2026 03:12,1
CAM00509,L00509,Oracle Services,21-04-2026 05:00,21-04-2026 05:04,Delivered,1,0,,0
CAM00510,L00510,Data Engineering,21-04-2026 10:00,21-04-2026 10:02,Delivered,0,0,,0
CAM00511,L00511,IT Consulting,21-04-2026 15:00,21-04-2026 15:13,Delivered,0,0,,0
CAM00512,L00512,Oracle Services,21-04-2026 20:00,21-04-2026 20:03,Delivered,0,0,,0
CAM00513,L00513,Data Engineering,22-04-2026 01:00,22-04-2026 01:03,Delivered,1,0,,0
CAM00514,L00514,IT Consulting,22-04-2026 06:00,22-04-2026 06:04,Delivered,1,0,,0
CAM00515,L00515,Data Engineering,22-04-2026 11:00,22-04-2026 11:07,Delivered,0,0,,0
CAM00516,L00516,Oracle Services,22-04-2026 16:00,22-04-2026 16:02,Delivered,1,0,,0
CAM00517,L00517,Data Engineering,22-04-2026 21:00,22-04-2026 21:02,Delivered,1,0,,0
CAM00518,L00518,IT Consulting,23-04-2026 02:00,23-04-2026 02:05,Delivered,0,0,,0
CAM00519,L00519,Oracle Services,23-04-2026 07:00,23-04-2026 07:03,Delivered,0,0,,0
CAM00520,L00520,Data Engineering,23-04-2026 12:00,23-04-2026 12:02,Delivered,0,0,,0
CAM00521,L00521,Data Engineering,23-04-2026 17:00,23-04-2026 17:13,Delivered,0,0,,0
CAM00522,L00522,Database Modernization,23-04-2026 22:00,23-04-2026 22:08,Delivered,0,0,,0
CAM00523,L00523,Oracle Services,24-04-2026 03:00,24-04-2026 03:00,Delivered,1,0,,0
CAM00524,L00524,Oracle Services,24-04-2026 08:00,24-04-2026 08:01,Delivered,0,0,,0
CAM00525,L00525,IT Consulting,24-04-2026 13:00,24-04-2026 13:12,Delivered,0,0,,0
CAM00526,L00526,IT Consulting,24-04-2026 18:00,24-04-2026 18:04,Delivered,1,0,,0
CAM00527,L00527,Database Modernization,24-04-2026 23:00,24-04-2026 23:02,Delivered,0,0,,0
CAM00528,L00528,IT Consulting,25-04-2026 04:00,25-04-2026 04:09,Delivered,0,0,,0
CAM00529,L00529,IT Consulting,25-04-2026 09:00,25-04-2026 09:12,Delivered,1,0,,0
CAM00530,L00530,Data Engineering,25-04-2026 14:00,25-04-2026 14:05,Delivered,0,0,,0
CAM00531,L00531,Data Engineering,25-04-2026 19:00,25-04-2026 19:11,Delivered,0,0,,0
CAM00532,L00532,IT Consulting,26-04-2026 00:00,26-04-2026 00:06,Delivered,1,1,26-04-2026 13:06,1
CAM00533,L00533,Data Engineering,26-04-2026 05:00,26-04-2026 05:01,Bounced,0,0,,0
CAM00534,L00534,IT Consulting,26-04-2026 10:00,26-04-2026 10:11,Delivered,0,0,,0
CAM00535,L00535,IT Consulting,26-04-2026 15:00,26-04-2026 15:13,Delivered,1,1,30-04-2026 03:13,1
CAM00536,L00536,Oracle Services,26-04-2026 20:00,26-04-2026 20:14,Delivered,1,0,,0
CAM00537,L00537,Data Engineering,27-04-2026 01:00,27-04-2026 01:01,Delivered,0,0,,0
CAM00538,L00538,Data Engineering,27-04-2026 06:00,27-04-2026 06:08,Delivered,0,0,,0
CAM00539,L00539,IT Consulting,27-04-2026 11:00,27-04-2026 11:09,Delivered,0,0,,0
