campaign_id,lead_id,email_template,scheduled_time,sent_time,delivery_status,opened,replied,reply_time,follow_up_required
CAM00250,L00250,IT Consulting,2026-02-26 06:00:00,2026-02-26 06:05:00,Delivered,0,0,,0
CAM00251,L00251,Oracle Services,2026-02-26 11:00:00,2026-02-26 11:12:00,Delivered,0,0,,0
CAM00252,L00252,Database Modernization,2026-02-26 16:00:00,2026-02-26 16:00:00,Delivered,0,0,,0
CAM00253,L00253,Database Modernization,2026-02-26 21:00:00,2026-02-26 21:12:00,Delivered,0,0,,0
CAM00254,L00254,Database Modernization,2026-02-27 02:00:00,2026-02-27 02:04:00,Delivered,1,0,,0
CAM00255,L00255,IT Consulting,2026-02-27 07:00:00,2026-02-27 07:09:00,Delivered,0,0,,0
CAM00256,L00256,Data Engineering,2026-02-27 12:00:00,2026-02-27 12:13:00,Delivered,1,1,2026-03-02 20:13:00,0
CAM00257,L00257,Oracle Services,2026-02-27 17:00:00,2026-02-27 17:03:00,Delivered,0,0,,0
CAM00258,L00258,Data Engineering,2026-02-27 22:00:00,2026-02-27 22:06:00,Delivered,1,0,,0
CAM00259,L00259,IT Consulting,2026-02-28 03:00:00,2026-02-28 03:12:00,Delivered,1,0,,0
CAM00260,L00260,Database Modernization,2026-02-28 08:00:00,2026-02-28 08:12:00,Delivered,0,0,,0
CAM00261,L00261,IT Consulting,2026-02-28 13:00:00,2026-02-28 13:03:00,Failed,0,0,,0
CAM00262,L00262,Data Engineering,2026-02-28 18:00:00,2026-02-28 18:07:00,Delivered,0,0,,0
CAM00263,L00263,IT Consulting,2026-02-28 23:00:00,2026-02-28 23:04:00,Delivered,1,0,,0
CAM00264,L00264,IT Consulting,2026-03-01 04:00:00,2026-03-01 04:07:00,Delivered,1,0,,0
CAM00265,L00265,Oracle Services,2026-03-01 09:00:00,2026-03-01 09:05:00,Delivered,1,1,2026-03-03 19:05:00,0
CAM00266,L00266,IT Consulting,2026-03-01 14:00:00,2026-03-01 14:00:00,Delivered,1,0,,0
CAM00267,L00267,Oracle Services,2026-03-01 19:00:00,2026-03-01 19:13:00,Delivered,1,0,,0
CAM00268,L00268,IT Consulting,2026-03-02 00:00:00,2026-03-02 00:09:00,Delivered,1,0,,0
CAM00269,L00269,IT Consulting,2026-03-02 05:00:00,2026-03-02 05:06:00,Delivered,0,0,,0
CAM00270,L00270,Database Modernization,2026-03-02 10:00:00,2026-03-02 10:01:00,Delivered,1,0,,0
CAM00271,L00271,Oracle Services,2026-03-02 15:00:00,2026-03-02 15:01:00,Delivered,0,0,,0
CAM00272,L00272,Database Modernization,2026-03-02 20:00:00,2026-03-02 20:07:00,Delivered,0,0,,0
CAM00273,L00273,Database Modernization,2026-03-03 01:00:00,2026-03-03 01:09:00,Delivered,0,0,,0
CAM00274,L00274,Data Engineering,2026-03-03 06:00:00,2026-03-03 06:03:00,Delivered,1,0,,0
CAM00275,L00275,Oracle Services,2026-03-03 11:00:00,2026-03-03 11:11:00,Delivered,1,1,2026-03-05 13:11:00,0
CAM00276,L00276,Oracle Services,2026-03-03 16:00:00,2026-03-03 16:05:00,Delivered,1,0,,0
CAM00277,L00277,Database Modernization,2026-03-03 21:00:00,2026-03-03 21:00:00,Delivered,0,0,,0
CAM00278,L00278,IT Consulting,2026-03-04 02:00:00,2026-03-04 02:08:00,Delivered,1,0,,0
CAM00279,L00279,Database Modernization,2026-03-04 07:00:00,2026-03-04 07:02:00,Delivered,1,0,,0
CAM00280,L00280,Database Modernization,2026-03-04 12:00:00,2026-03-04 12:00:00,Delivered,0,0,,0
CAM00281,L00281,Oracle Services,2026-03-04 17:00:00,2026-03-04 17:01:00,Bounced,0,0,,0
CAM00282,L00282,Database Modernization,2026-03-04 22:00:00,2026-03-04 22:04:00,Failed,0,0,,0
CAM00283,L00283,Database Modernization,2026-03-05 03:00:00,2026-03-05 03:07:00,Delivered,1,0,,0
CAM00284,L00284,Database Modernization,2026-03-05 08:00:00,2026-03-05 08:14:00,Delivered,0,0,,0
CAM00285,L00285,Database Modernization,2026-03-05 13:00:00,2026-03-05 13:03:00,Delivered,1,0,,0
CAM00286,L00286,Database Modernization,2026-03-05 18:00:00,2026-03-05 18:00:00,Delivered,1,0,,0
CAM00287,L00287,Data Engineering,2026-03-05 23:00:00,2026-03-05 23:02:00,Delivered,0,0,,0
CAM00288,L00288,Database Modernization,2026-03-06 04:00:00,2026-03-06 04:04:00,Delivered,0,0,,0
CAM00289,L00289,IT Consulting,2026-03-06 09:00:00,2026-03-06 09:03:00,Delivered,0,0,,0
CAM00290,L00290,Data Engineering,2026-03-06 14:00:00,2026-03-06 14:04:00,Delivered,1,0,,0
CAM00291,L00291,Data Engineering,2026-03-06 19:00:00,2026-03-06 19:14:00,Delivered,1,0,,0
CAM00292,L00292,Data Engineering,2026-03-07 00:00:00,2026-03-07 00:05:00,Delivered,0,0,,0
CAM00293,L00293,IT Consulting,2026-03-07 05:00:00,2026-03-07 05:09:00,Delivered,0,0,,0
CAM00294,L00294,Database Modernization,2026-03-07 10:00:00,2026-03-07 10:10:00,Delivered,1,0,,0
CAM00295,L00295,IT Consulting,2026-03-07 15:00:00,2026-03-07 15:01:00,Delivered,1,0,,0
CAM00296,L00296,Oracle Services,2026-03-07 20:00:00,2026-03-07 20:03:00,Delivered,0,0,,0
CAM00297,L00297,Oracle Services,2026-03-08 01:00:00,2026-03-08 01:06:00,Delivered,0,0,,0
CAM00298,L00298,IT Consulting,2026-03-08 06:00:00,2026-03-08 06:06:00,Delivered,1,0,,0
CAM00299,L00299,IT Consulting,2026-03-08 11:00:00,2026-03-08 11:00:00,Delivered,0,0,,0
CAM00300,L00300,Oracle Services,2026-03-08 16:00:00,2026-03-08 16:09:00,Delivered,0,0,,0
CAM00301,L00301,Data Engineering,2026-03-08 21:00:00,2026-03-08 21:04:00,Delivered,1,0,,0
CAM00302,L00302,Data Engineering,2026-03-09 02:00:00,2026-03-09 02:04:00,Delivered,0,0,,0
CAM00303,L00303,Oracle Services,2026-03-09 07:00:00,2026-03-09 07:09:00,Delivered,0,0,,0
CAM00304,L00304,Data Engineering,2026-03-09 12:00:00,2026-03-09 12:14:00,Delivered,0,0,,0
CAM00305,L00305,Data Engineering,2026-03-09 17:00:00,2026-03-09 17:12:00,Delivered,0,0,,0
CAM00306,L00306,Data Engineering,2026-03-09 22:00:00,2026-03-09 22:14:00,Delivered,0,0,,0
CAM00307,L00307,Data Engineering,2026-03-10 03:00:00,2026-03-10 03:06:00,Delivered,0,0,,0
CAM00308,L00308,IT Consulting,2026-03-10 08:00:00,2026-03-10 08:01:00,Delivered,1,0,,0
CAM00309,L00309,Oracle Services,2026-03-10 13:00:00,2026-03-10 13:03:00,Delivered,0,0,,0
CAM00310,L00310,Data Engineering,2026-03-10 18:00:00,2026-03-10 18:05:00,Delivered,1,0,,0
CAM00311,L00311,Database Modernization,2026-03-10 23:00:00,2026-03-10 23:04:00,Delivered,1,0,,0
CAM00312,L00312,IT Consulting,2026-03-11 04:00:00,2026-03-11 04:03:00,Delivered,0,0,,0
CAM00313,L00313,Database Modernization,2026-03-11 09:00:00,2026-03-11 09:02:00,Delivered,0,0,,0
CAM00314,L00314,IT Consulting,2026-03-11 14:00:00,2026-03-11 14:02:00,Delivered,0,0,,0
CAM00315,L00315,Data Engineering,2026-03-11 19:00:00,2026-03-11 19:09:00,Delivered,0,0,,0
CAM00316,L00316,Oracle Services,2026-03-12 00:00:00,2026-03-12 00:07:00,Bounced,0,0,,0
CAM00317,L00317,IT Consulting,2026-03-12 05:00:00,2026-03-12 05:00:00,Delivered,1,0,,0
CAM00318,L00318,Oracle Services,2026-03-12 10:00:00,2026-03-12 10:08:00,Delivered,0,0,,0
CAM00319,L00319,Database Modernization,2026-03-12 15:00:00,2026-03-12 15:12:00,Delivered,0,0,,0
CAM00320,L00320,Database Modernization,2026-03-12 20:00:00,2026-03-12 20:06:00,Delivered,1,0,,0
CAM00321,L00321,Data Engineering,2026-03-13 01:00:00,2026-03-13 01:04:00,Delivered,0,0,,0
CAM00322,L00322,Database Modernization,2026-03-13 06:00:00,2026-03-13 06:04:00,Delivered,0,0,,0
CAM00323,L00323,Data Engineering,2026-03-13 11:00:00,2026-03-13 11:05:00,Delivered,1,0,,0
CAM00324,L00324,Data Engineering,2026-03-13 16:00:00,2026-03-13 16:04:00,Delivered,0,0,,0
CAM00325,L00325,Oracle Services,2026-03-13 21:00:00,2026-03-13 21:13:00,Delivered,1,0,,0
CAM00326,L00326,Oracle Services,2026-03-14 02:00:00,2026-03-14 02:14:00,Delivered,1,0,,0
CAM00327,L00327,Database Modernization,2026-03-14 07:00:00,2026-03-14 07:05:00,Delivered,1,0,,0
CAM00328,L00328,Oracle Services,2026-03-14 12:00:00,2026-03-14 12:13:00,Delivered,1,1,2026-03-18 02:13:00,1
CAM00329,L00329,IT Consulting,2026-03-14 17:00:00,2026-03-14 17:12:00,Delivered,1,0,,0
CAM00330,L00330,Database Modernization,2026-03-14 22:00:00,2026-03-14 22:01:00,Delivered,0,0,,0
CAM00331,L00331,Database Modernization,2026-03-15 03:00:00,2026-03-15 03:07:00,Delivered,1,0,,0
CAM00332,L00332,Data Engineering,2026-03-15 08:00:00,2026-03-15 08:09:00,Delivered,0,0,,0
CAM00333,L00333,IT Consulting,2026-03-15 13:00:00,2026-03-15 13:06:00,Delivered,0,0,,0
CAM00334,L00334,Data Engineering,2026-03-15 18:00:00,2026-03-15 18:06:00,Delivered,1,0,,0
CAM00335,L00335,Data Engineering,2026-03-15 23:00:00,2026-03-15 23:07:00,Delivered,1,1,2026-03-20 01:07:00,1
CAM00336,L00336,IT Consulting,2026-03-16 04:00:00,2026-03-16 04:10:00,Delivered,0,0,,0
CAM00337,L00337,IT Consulting,2026-03-16 09:00:00,2026-03-16 09:04:00,Delivered,0,0,,0
CAM00338,L00338,Oracle Services,2026-03-16 14:00:00,2026-03-16 14:08:00,Delivered,0,0,,0
CAM00339,L00339,Oracle Services,2026-03-16 19:00:00,2026-03-16 19:03:00,Delivered,1,0,,0
CAM00340,L00340,Database Modernization,2026-03-17 00:00:00,2026-03-17 00:13:00,Delivered,0,0,,0
CAM00341,L00341,IT Consulting,2026-03-17 05:00:00,2026-03-17 05:01:00,Delivered,0,0,,0
CAM00342,L00342,IT Consulting,2026-03-17 10:00:00,2026-03-17 10:01:00,Delivered,0,0,,0
CAM00343,L00343,Data Engineering,2026-03-17 15:00:00,2026-03-17 15:00:00,Delivered,1,0,,0
CAM00344,L00344,Data Engineering,2026-03-17 20:00:00,2026-03-17 20:05:00,Delivered,0,0,,0
CAM00345,L00345,Oracle Services,2026-03-18 01:00:00,2026-03-18 01:09:00,Delivered,1,0,,0
CAM00346,L00346,Data Engineering,2026-03-18 06:00:00,2026-03-18 06:14:00,Delivered,0,0,,0
CAM00347,L00347,Oracle Services,2026-03-18 11:00:00,2026-03-18 11:06:00,Delivered,0,0,,0
CAM00348,L00348,Data Engineering,2026-03-18 16:00:00,2026-03-18 16:02:00,Delivered,0,0,,0
CAM00349,L00349,Oracle Services,2026-03-18 21:00:00,2026-03-18 21:05:00,Delivered,1,0,,0
CAM00350,L00350,Oracle Services,2026-03-19 02:00:00,2026-03-19 02:01:00,Delivered,0,0,,0
CAM00351,L00351,IT Consulting,2026-03-19 07:00:00,2026-03-19 07:07:00,Delivered,1,1,2026-03-23 21:07:00,0
CAM00352,L00352,IT Consulting,2026-03-19 12:00:00,2026-03-19 12:10:00,Delivered,0,0,,0
CAM00353,L00353,Data Engineering,2026-03-19 17:00:00,2026-03-19 17:00:00,Delivered,0,0,,0
CAM00354,L00354,Data Engineering,2026-03-19 22:00:00,2026-03-19 22:11:00,Delivered,0,0,,0
CAM00355,L00355,Oracle Services,2026-03-20 03:00:00,2026-03-20 03:03:00,Delivered,1,0,,0
CAM00356,L00356,Data Engineering,2026-03-20 08:00:00,2026-03-20 08:10:00,Delivered,0,0,,0
CAM00357,L00357,Data Engineering,2026-03-20 13:00:00,2026-03-20 13:12:00,Failed,0,0,,0
CAM00358,L00358,Data Engineering,2026-03-20 18:00:00,2026-03-20 18:11:00,Delivered,0,0,,0
CAM00359,L00359,Database Modernization,2026-03-20 23:00:00,2026-03-20 23:10:00,Delivered,0,0,,0
CAM00360,L00360,Database Modernization,2026-03-21 04:00:00,2026-03-21 04:10:00,Delivered,0,0,,0
CAM00361,L00361,IT Consulting,2026-03-21 09:00:00,2026-03-21 09:02:00,Delivered,0,0,,0
CAM00362,L00362,Database Modernization,2026-03-21 14:00:00,2026-03-21 14:02:00,Delivered,0,0,,0
CAM00363,L00363,IT Consulting,2026-03-21 19:00:00,2026-03-21 19:05:00,Delivered,1,0,,0
CAM00364,L00364,IT Consulting,2026-03-22 00:00:00,2026-03-22 00:09:00,Delivered,0,0,,0
CAM00365,L00365,IT Consulting,2026-03-22 05:00:00,2026-03-22 05:09:00,Delivered,1,0,,0
CAM00366,L00366,Data Engineering,2026-03-22 10:00:00,2026-03-22 10:11:00,Delivered,1,0,,0
CAM00367,L00367,Oracle Services,2026-03-22 15:00:00,2026-03-22 15:04:00,Delivered,0,0,,0
CAM00368,L00368,Oracle Services,2026-03-22 20:00:00,2026-03-22 20:12:00,Delivered,1,0,,0
CAM00369,L00369,Data Engineering,2026-03-23 01:00:00,2026-03-23 01:06:00,Delivered,0,0,,0
CAM00370,L00370,Database Modernization,2026-03-23 06:00:00,2026-03-23 06:03:00,Delivered,0,0,,0
CAM00371,L00371,Oracle Services,2026-03-23 11:00:00,2026-03-23 11:11:00,Delivered,1,0,,0
CAM00372,L00372,IT Consulting,2026-03-23 16:00:00,2026-03-23 16:01:00,Delivered,1,0,,0
CAM00373,L00373,IT Consulting,2026-03-23 21:00:00,2026-03-23 21:06:00,Delivered,1,0,,0
CAM00374,L00374,Database Modernization,2026-03-24 02:00:00,2026-03-24 02:11:00,Bounced,0,0,,0
CAM00375,L00375,Data Engineering,2026-03-24 07:00:00,2026-03-24 07:11:00,Delivered,0,0,,0
CAM00376,L00376,Database Modernization,2026-03-24 12:00:00,2026-03-24 12:03:00,Delivered,0,0,,0
CAM00377,L00377,Database Modernization,2026-03-24 17:00:00,2026-03-24 17:02:00,Failed,0,0,,0
CAM00378,L00378,Data Engineering,2026-03-24 22:00:00,2026-03-24 22:00:00,Delivered,1,0,,0
CAM00379,L00379,Database Modernization,2026-03-25 03:00:00,2026-03-25 03:01:00,Delivered,0,0,,0
CAM00380,L00380,IT Consulting,2026-03-25 08:00:00,2026-03-25 08:12:00,Delivered,1,0,,0
CAM00381,L00381,Oracle Services,2026-03-25 13:00:00,2026-03-25 13:11:00,Delivered,0,0,,0
CAM00382,L00382,Data Engineering,2026-03-25 18:00:00,2026-03-25 18:07:00,Delivered,0,0,,0
CAM00383,L00383,IT Consulting,2026-03-25 23:00:00,2026-03-25 23:08:00,Delivered,1,0,,0
CAM00384,L00384,IT Consulting,2026-03-26 04:00:00,2026-03-26 04:04:00,Delivered,0,0,,0
CAM00385,L00385,Oracle Services,2026-03-26 09:00:00,2026-03-26 09:02:00,Delivered,0,0,,0
CAM00386,L00386,Oracle Services,2026-03-26 14:00:00,2026-03-26 14:00:00,Delivered,1,0,,0
CAM00387,L00387,Data Engineering,2026-03-26 19:00:00,2026-03-26 19:10:00,Delivered,0,0,,0
CAM00388,L00388,IT Consulting,2026-03-27 00:00:00,2026-03-27 00:00:00,Delivered,0,0,,0
CAM00389,L00389,IT Consulting,2026-03-27 05:00:00,2026-03-27 05:01:00,Delivered,1,0,,0
CAM00390,L00390,IT Consulting,2026-03-27 10:00:00,2026-03-27 10:11:00,Delivered,1,0,,0
CAM00391,L00391,Oracle Services,2026-03-27 15:00:00,2026-03-27 15:08:00,Delivered,0,0,,0
CAM00392,L00392,Data Engineering,2026-03-27 20:00:00,2026-03-27 20:07:00,Delivered,0,0,,0
CAM00393,L00393,Data Engineering,2026-03-28 01:00:00,2026-03-28 01:03:00,Delivered,0,0,,0
CAM00394,L00394,Data Engineering,2026-03-28 06:00:00,2026-03-28 06:02:00,Delivered,0,0,,0
CAM00395,L00395,IT Consulting,2026-03-28 11:00:00,2026-03-28 11:06:00,Delivered,0,0,,0
CAM00396,L00396,Oracle Services,2026-03-28 16:00:00,2026-03-28 16:05:00,Delivered,1,0,,0
CAM00397,L00397,Database Modernization,2026-03-28 21:00:00,2026-03-28 21:08:00,Delivered,1,0,,0
CAM00398,L00398,Database Modernization,2026-03-29 02:00:00,2026-03-29 02:02:00,Delivered,1,0,,0
CAM00399,L00399,IT Consulting,2026-03-29 07:00:00,2026-03-29 07:03:00,Delivered,0,0,,0
CAM00400,L00400,Oracle Services,2026-03-29 12:00:00,2026-03-29 12:01:00,Delivered,0,0,,0
CAM00401,L00401,Database Modernization,2026-03-29 17:00:00,2026-03-29 17:06:00,Delivered,0,0,,0
CAM00402,L00402,Oracle Services,2026-03-29 22:00:00,2026-03-29 22:04:00,Delivered,1,0,,0
CAM00403,L00403,Oracle Services,2026-03-30 03:00:00,2026-03-30 03:03:00,Delivered,0,0,,0
CAM00404,L00404,IT Consulting,2026-03-30 08:00:00,2026-03-30 08:08:00,Delivered,0,0,,0
CAM00405,L00405,IT Consulting,2026-03-30 13:00:00,2026-03-30 13:07:00,Delivered,1,0,,0
CAM00406,L00406,Database Modernization,2026-03-30 18:00:00,2026-03-30 18:03:00,Delivered,1,0,,0
CAM00407,L00407,Data Engineering,2026-03-30 23:00:00,2026-03-30 23:10:00,Delivered,0,0,,0
CAM00408,L00408,Data Engineering,2026-03-31 04:00:00,2026-03-31 04:05:00,Delivered,0,0,,0
CAM00409,L00409,IT Consulting,2026-03-31 09:00:00,2026-03-31 09:05:00,Delivered,0,0,,0
CAM00410,L00410,Database Modernization,2026-03-31 14:00:00,2026-03-31 14:07:00,Delivered,1,0,,0
CAM00411,L00411,IT Consulting,2026-03-31 19:00:00,2026-03-31 19:02:00,Delivered,0,0,,0
CAM00412,L00412,Database Modernization,2026-04-01 00:00:00,2026-04-01 00:06:00,Delivered,1,1,2026-04-04 04:06:00,1
CAM00413,L00413,Data Engineering,2026-04-01 05:00:00,2026-04-01 05:08:00,Delivered,1,0,,0
CAM00414,L00414,Database Modernization,2026-04-01 10:00:00,2026-04-01 10:01:00,Bounced,0,0,,0
CAM00415,L00415,Data Engineering,2026-04-01 15:00:00,2026-04-01 15:08:00,Delivered,1,0,,0
CAM00416,L00416,Database Modernization,2026-04-01 20:00:00,2026-04-01 20:00:00,Delivered,0,0,,0
CAM00417,L00417,IT Consulting,2026-04-02 01:00:00,2026-04-02 01:09:00,Delivered,1,0,,0
CAM00418,L00418,Data Engineering,2026-04-02 06:00:00,2026-04-02 06:00:00,Delivered,1,0,,0
CAM00419,L00419,Database Modernization,2026-04-02 11:00:00,2026-04-02 11:02:00,Delivered,1,0,,0
CAM00420,L00420,IT Consulting,2026-04-02 16:00:00,2026-04-02 16:05:00,Bounced,0,0,,0
CAM00421,L00421,Data Engineering,2026-04-02 21:00:00,2026-04-02 21:09:00,Delivered,1,0,,0
CAM00422,L00422,Database Modernization,2026-04-03 02:00:00,2026-04-03 02:10:00,Delivered,1,1,2026-04-07 01:10:00,0
CAM00423,L00423,Oracle Services,2026-04-03 07:00:00,2026-04-03 07:07:00,Delivered,1,0,,0
CAM00424,L00424,IT Consulting,2026-04-03 12:00:00,2026-04-03 12:01:00,Delivered,1,0,,0
CAM00425,L00425,IT Consulting,2026-04-03 17:00:00,2026-04-03 17:05:00,Delivered,0,0,,0
CAM00426,L00426,Data Engineering,2026-04-03 22:00:00,2026-04-03 22:11:00,Delivered,0,0,,0
CAM00427,L00427,IT Consulting,2026-04-04 03:00:00,2026-04-04 03:01:00,Delivered,1,0,,0
CAM00428,L00428,Data Engineering,2026-04-04 08:00:00,2026-04-04 08:10:00,Delivered,0,0,,0
CAM00429,L00429,Oracle Services,2026-04-04 13:00:00,2026-04-04 13:05:00,Delivered,1,1,2026-04-06 14:05:00,1
CAM00430,L00430,Oracle Services,2026-04-04 18:00:00,2026-04-04 18:00:00,Delivered,0,0,,0
CAM00431,L00431,Oracle Services,2026-04-04 23:00:00,2026-04-04 23:10:00,Delivered,1,0,,0
CAM00432,L00432,Oracle Services,2026-04-05 04:00:00,2026-04-05 04:00:00,Delivered,0,0,,0
CAM00433,L00433,Data Engineering,2026-04-05 09:00:00,2026-04-05 09:05:00,Delivered,1,0,,0
CAM00434,L00434,IT Consulting,2026-04-05 14:00:00,2026-04-05 14:02:00,Delivered,0,0,,0
CAM00435,L00435,Oracle Services,2026-04-05 19:00:00,2026-04-05 19:08:00,Delivered,1,0,,0
CAM00436,L00436,Data Engineering,2026-04-06 00:00:00,2026-04-06 00:00:00,Delivered,0,0,,0
CAM00437,L00437,Oracle Services,2026-04-06 05:00:00,2026-04-06 05:01:00,Delivered,1,0,,0
CAM00438,L00438,Database Modernization,2026-04-06 10:00:00,2026-04-06 10:07:00,Delivered,0,0,,0
CAM00439,L00439,IT Consulting,2026-04-06 15:00:00,2026-04-06 15:14:00,Delivered,0,0,,0
CAM00440,L00440,IT Consulting,2026-04-06 20:00:00,2026-04-06 20:00:00,Delivered,1,0,,0
CAM00441,L00441,IT Consulting,2026-04-07 01:00:00,2026-04-07 01:06:00,Delivered,1,0,,0
CAM00442,L00442,Database Modernization,2026-04-07 06:00:00,2026-04-07 06:12:00,Bounced,0,0,,0
CAM00443,L00443,IT Consulting,2026-04-07 11:00:00,2026-04-07 11:04:00,Delivered,0,0,,0
CAM00444,L00444,IT Consulting,2026-04-07 16:00:00,2026-04-07 16:07:00,Delivered,0,0,,0
CAM00445,L00445,Database Modernization,2026-04-07 21:00:00,2026-04-07 21:12:00,Delivered,0,0,,0
CAM00446,L00446,Database Modernization,2026-04-08 02:00:00,2026-04-08 02:10:00,Delivered,1,1,2026-04-11 15:10:00,0
CAM00447,L00447,Oracle Services,2026-04-08 07:00:00,2026-04-08 07:04:00,Delivered,0,0,,0
CAM00448,L00448,IT Consulting,2026-04-08 12:00:00,2026-04-08 12:11:00,Delivered,1,0,,0
CAM00449,L00449,Oracle Services,2026-04-08 17:00:00,2026-04-08 17:10:00,Delivered,1,0,,0
CAM00450,L00450,Database Modernization,2026-04-08 22:00:00,2026-04-08 22:07:00,Delivered,1,0,,0
CAM00451,L00451,Database Modernization,2026-04-09 03:00:00,2026-04-09 03:06:00,Bounced,0,0,,0
CAM00452,L00452,Oracle Services,2026-04-09 08:00:00,2026-04-09 08:13:00,Delivered,0,0,,0
CAM00453,L00453,IT Consulting,2026-04-09 13:00:00,2026-04-09 13:13:00,Delivered,0,0,,0
CAM00454,L00454,Data Engineering,2026-04-09 18:00:00,2026-04-09 18:14:00,Delivered,1,1,2026-04-09 20:14:00,0
CAM00455,L00455,Oracle Services,2026-04-09 23:00:00,2026-04-09 23:10:00,Delivered,1,0,,0
CAM00456,L00456,Oracle Services,2026-04-10 04:00:00,2026-04-10 04:05:00,Delivered,0,0,,0
CAM00457,L00457,Oracle Services,2026-04-10 09:00:00,2026-04-10 09:01:00,Delivered,0,0,,0
CAM00458,L00458,IT Consulting,2026-04-10 14:00:00,2026-04-10 14:01:00,Delivered,1,1,2026-04-14 23:01:00,1
CAM00459,L00459,Database Modernization,2026-04-10 19:00:00,2026-04-10 19:14:00,Delivered,1,0,,0
CAM00460,L00460,Data Engineering,2026-04-11 00:00:00,2026-04-11 00:05:00,Bounced,0,0,,0
CAM00461,L00461,Oracle Services,2026-04-11 05:00:00,2026-04-11 05:01:00,Delivered,0,0,,0
CAM00462,L00462,Oracle Services,2026-04-11 10:00:00,2026-04-11 10:03:00,Delivered,0,0,,0
CAM00463,L00463,Data Engineering,2026-04-11 15:00:00,2026-04-11 15:00:00,Delivered,1,0,,0
CAM00464,L00464,Oracle Services,2026-04-11 20:00:00,2026-04-11 20:07:00,Delivered,0,0,,0
CAM00465,L00465,Data Engineering,2026-04-12 01:00:00,2026-04-12 01:08:00,Bounced,0,0,,0
CAM00466,L00466,IT Consulting,2026-04-12 06:00:00,2026-04-12 06:05:00,Delivered,0,0,,0
CAM00467,L00467,Database Modernization,2026-04-12 11:00:00,2026-04-12 11:11:00,Delivered,1,0,,0
CAM00468,L00468,Data Engineering,2026-04-12 16:00:00,2026-04-12 16:07:00,Delivered,1,0,,0
CAM00469,L00469,IT Consulting,2026-04-12 21:00:00,2026-04-12 21:14:00,Delivered,1,0,,0
CAM00470,L00470,IT Consulting,2026-04-13 02:00:00,2026-04-13 02:11:00,Delivered,1,0,,0
CAM00471,L00471,Oracle Services,2026-04-13 07:00:00,2026-04-13 07:01:00,Delivered,1,0,,0
CAM00472,L00472,Oracle Services,2026-04-13 12:00:00,2026-04-13 12:04:00,Delivered,0,0,,0
CAM00473,L00473,IT Consulting,2026-04-13 17:00:00,2026-04-13 17:11:00,Delivered,0,0,,0
CAM00474,L00474,IT Consulting,2026-04-13 22:00:00,2026-04-13 22:08:00,Delivered,0,0,,0
CAM00475,L00475,Database Modernization,2026-04-14 03:00:00,2026-04-14 03:11:00,Delivered,1,1,2026-04-17 15:11:00,1
CAM00476,L00476,Data Engineering,2026-04-14 08:00:00,2026-04-14 08:05:00,Bounced,0,0,,0
CAM00477,L00477,Data Engineering,2026-04-14 13:00:00,2026-04-14 13:00:00,Delivered,0,0,,0
CAM00478,L00478,Data Engineering,2026-04-14 18:00:00,2026-04-14 18:11:00,Delivered,1,0,,0
CAM00479,L00479,IT Consulting,2026-04-14 23:00:00,2026-04-14 23:11:00,Delivered,1,0,,0
CAM00480,L00480,Database Modernization,2026-04-15 04:00:00,2026-04-15 04:09:00,Delivered,0,0,,0
CAM00481,L00481,IT Consulting,2026-04-15 09:00:00,2026-04-15 09:06:00,Bounced,0,0,,0
CAM00482,L00482,Oracle Services,2026-04-15 14:00:00,2026-04-15 14:00:00,Delivered,1,0,,0
CAM00483,L00483,Oracle Services,2026-04-15 19:00:00,2026-04-15 19:10:00,Failed,0,0,,0
CAM00484,L00484,IT Consulting,2026-04-16 00:00:00,2026-04-16 00:09:00,Delivered,0,0,,0
CAM00485,L00485,Oracle Services,2026-04-16 05:00:00,2026-04-16 05:10:00,Delivered,1,0,,0
CAM00486,L00486,IT Consulting,2026-04-16 10:00:00,2026-04-16 10:02:00,Delivered,0,0,,0
CAM00487,L00487,Database Modernization,2026-04-16 15:00:00,2026-04-16 15:10:00,Delivered,1,0,,0
CAM00488,L00488,Database Modernization,2026-04-16 20:00:00,2026-04-16 20:10:00,Delivered,1,0,,0
CAM00489,L00489,Oracle Services,2026-04-17 01:00:00,2026-04-17 01:12:00,Bounced,0,0,,0
CAM00490,L00490,IT Consulting,2026-04-17 06:00:00,2026-04-17 06:08:00,Delivered,0,0,,0
CAM00491,L00491,Database Modernization,2026-04-17 11:00:00,2026-04-17 11:10:00,Delivered,1,1,2026-04-19 06:10:00,0
CAM00492,L00492,Oracle Services,2026-04-17 16:00:00,2026-04-17 16:06:00,Bounced,0,0,,0
CAM00493,L00493,Database Modernization,2026-04-17 21:00:00,2026-04-17 21:10:00,Delivered,0,0,,0
CAM00494,L00494,Oracle Services,2026-04-18 02:00:00,2026-04-18 02:10:00,Delivered,1,0,,0
CAM00495,L00495,IT Consulting,2026-04-18 07:00:00,2026-04-18 07:11:00,Delivered,0,0,,0
CAM00496,L00496,Oracle Services,2026-04-18 12:00:00,2026-04-18 12:12:00,Delivered,0,0,,0
CAM00497,L00497,Database Modernization,2026-04-18 17:00:00,2026-04-18 17:00:00,Delivered,1,1,2026-04-21 02:00:00,0
CAM00498,L00498,Database Modernization,2026-04-18 22:00:00,2026-04-18 22:11:00,Delivered,0,0,,0
CAM00499,L00499,Oracle Services,2026-04-19 03:00:00,2026-04-19 03:11:00,Bounced,0,0,,0
